artist_name,album_name,album_id,track_name,track_id,popularity,release_date,duration_ms,explicit,external_urls,is_local,preview_url,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Animals As Leaders,Parrhesia,1mIiGxlTjTnNMTS9HYwsuB,Monomyth,4AcbU1p5iQhhlTBHVXncdR,45,2022-03-25,206512,False,https://open.spotify.com/track/4AcbU1p5iQhhlTBHVXncdR,False,https://p.scdn.co/mp3-preview/504fdd25463cda5b7e06a635212e26e2daa52d63?cid=78e434819ce74de2a9da9bd344483f65,2,0.301,0.9,7,-5.541,1,0.0831,0.00119,0.639,0.187,0.529,185.475,audio_features,4AcbU1p5iQhhlTBHVXncdR,spotify:track:4AcbU1p5iQhhlTBHVXncdR,https://api.spotify.com/v1/tracks/4AcbU1p5iQhhlTBHVXncdR,https://api.spotify.com/v1/audio-analysis/4AcbU1p5iQhhlTBHVXncdR,206512,4
coldrain,Nonnegative,2XA78l6T2geC3hfxcnOs6V,From Today,7qLbPd5yhm0Vne45PXPabV,45,2022-07-06,233678,True,https://open.spotify.com/track/7qLbPd5yhm0Vne45PXPabV,False,https://p.scdn.co/mp3-preview/6002d86d9a854ce1562c9a6664fdc603d725cd13?cid=78e434819ce74de2a9da9bd344483f65,12,0.33,0.954,7,-3.541,1,0.268,4.98e-05,0.0,0.0966,0.355,174.922,audio_features,7qLbPd5yhm0Vne45PXPabV,spotify:track:7qLbPd5yhm0Vne45PXPabV,https://api.spotify.com/v1/tracks/7qLbPd5yhm0Vne45PXPabV,https://api.spotify.com/v1/audio-analysis/7qLbPd5yhm0Vne45PXPabV,233679,4
The Happy Fits,Under The Shade of Green,7zDlksfOktU7vodm08KPsb,In The Lobby,2Ti2oUliG7Om3wrwZ2oNFt,41,2022-08-26,178760,True,https://open.spotify.com/track/2Ti2oUliG7Om3wrwZ2oNFt,False,https://p.scdn.co/mp3-preview/62a5ced7019f4bc2cac7ae87ff3cd248fa0585af?cid=78e434819ce74de2a9da9bd344483f65,4,0.726,0.722,2,-5.112,1,0.0292,0.0389,0.0,0.0816,0.507,100.006,audio_features,2Ti2oUliG7Om3wrwZ2oNFt,spotify:track:2Ti2oUliG7Om3wrwZ2oNFt,https://api.spotify.com/v1/tracks/2Ti2oUliG7Om3wrwZ2oNFt,https://api.spotify.com/v1/audio-analysis/2Ti2oUliG7Om3wrwZ2oNFt,178760,4
Tedeschi Trucks Band,I Am The Moon: I. Crescent,7tiugISIhitNyFnMRQBhIq,Hear My Dear,7znaTjqonnsPcuQpOcQ7nT,41,2022-06-03,334600,False,https://open.spotify.com/track/7znaTjqonnsPcuQpOcQ7nT,False,https://p.scdn.co/mp3-preview/74fbf012987652c5e855d6d8dff43771c46da5bd?cid=78e434819ce74de2a9da9bd344483f65,1,0.219,0.58,4,-7.579,0,0.043,0.43,0.0852,0.119,0.32,184.312,audio_features,7znaTjqonnsPcuQpOcQ7nT,spotify:track:7znaTjqonnsPcuQpOcQ7nT,https://api.spotify.com/v1/tracks/7znaTjqonnsPcuQpOcQ7nT,https://api.spotify.com/v1/audio-analysis/7znaTjqonnsPcuQpOcQ7nT,334600,3
Grateful Dead,"Madison Square Garden, New York, NY 3/9/81 (Live)",50ER5uOSuN39s05PcrRgcm,"Feel Like a Stranger - Live at Madison Square Garden, New York, NY 3/9/81",1YgEAwK2jFNBe2nqyqsQkm,37,2022-09-23,546826,False,https://open.spotify.com/track/1YgEAwK2jFNBe2nqyqsQkm,False,https://p.scdn.co/mp3-preview/2d9600495a837840ef6d958547c08c72c3006a4a?cid=78e434819ce74de2a9da9bd344483f65,1,0.718,0.509,9,-14.388,1,0.0461,0.138,0.00378,0.721,0.84,109.271,audio_features,1YgEAwK2jFNBe2nqyqsQkm,spotify:track:1YgEAwK2jFNBe2nqyqsQkm,https://api.spotify.com/v1/tracks/1YgEAwK2jFNBe2nqyqsQkm,https://api.spotify.com/v1/audio-analysis/1YgEAwK2jFNBe2nqyqsQkm,546827,4
Animals As Leaders,Parrhesia,1mIiGxlTjTnNMTS9HYwsuB,Red Miso,1WBEyOPUpMDS6jKhpRDQ8Z,44,2022-03-25,271053,False,https://open.spotify.com/track/1WBEyOPUpMDS6jKhpRDQ8Z,False,https://p.scdn.co/mp3-preview/a885bddfb4a5d62f9bfb9a827079104f651439df?cid=78e434819ce74de2a9da9bd344483f65,3,0.253,0.939,4,-5.542,0,0.0663,0.00303,0.78,0.159,0.398,89.601,audio_features,1WBEyOPUpMDS6jKhpRDQ8Z,spotify:track:1WBEyOPUpMDS6jKhpRDQ8Z,https://api.spotify.com/v1/tracks/1WBEyOPUpMDS6jKhpRDQ8Z,https://api.spotify.com/v1/audio-analysis/1WBEyOPUpMDS6jKhpRDQ8Z,271053,4
BAND-MAID,Unleash,09kpnVq1iOLRwM8eWKXADw,Sense,6Nawx5sqYFIbcx2qQgrA67,44,2022-09-21,204106,False,https://open.spotify.com/track/6Nawx5sqYFIbcx2qQgrA67,False,https://p.scdn.co/mp3-preview/46e9f07ee55d17160e4ecb2efd0ded485717b04b?cid=78e434819ce74de2a9da9bd344483f65,4,0.452,0.989,11,-2.463,0,0.16,2.7e-05,0.0627,0.0662,0.146,102.536,audio_features,6Nawx5sqYFIbcx2qQgrA67,spotify:track:6Nawx5sqYFIbcx2qQgrA67,https://api.spotify.com/v1/tracks/6Nawx5sqYFIbcx2qQgrA67,https://api.spotify.com/v1/audio-analysis/6Nawx5sqYFIbcx2qQgrA67,204107,4
Aimer,朝が来る,072aXGXyby8RpZ4TNP37Rx,朝が来る,6Mq4q5OIMO25vBsKpFdlnH,52,2022-01-10,294933,False,https://open.spotify.com/track/6Mq4q5OIMO25vBsKpFdlnH,False,https://p.scdn.co/mp3-preview/0a251f2014bab2115caf70ec08482a7ccfb29c9e?cid=78e434819ce74de2a9da9bd344483f65,1,0.335,0.92,1,-4.086,1,0.0986,0.00118,0.0,0.354,0.246,83.117,audio_features,6Mq4q5OIMO25vBsKpFdlnH,spotify:track:6Mq4q5OIMO25vBsKpFdlnH,https://api.spotify.com/v1/tracks/6Mq4q5OIMO25vBsKpFdlnH,https://api.spotify.com/v1/audio-analysis/6Mq4q5OIMO25vBsKpFdlnH,294933,4
二口魔菜 Futakuchi Mana,Covers 2021,0GnuVPbMZOyajT6qWcfsMi,インキャインパルス(Inkya Impulse),6FSCClIrk0Q1DhXnjUZWef,44,2022-01-15,271457,False,https://open.spotify.com/track/6FSCClIrk0Q1DhXnjUZWef,False,https://p.scdn.co/mp3-preview/5730653a00d485a24ca339c441a1d30a7cc0a35c?cid=78e434819ce74de2a9da9bd344483f65,6,0.349,0.896,1,-3.2,1,0.0603,7.25e-05,0.0562,0.349,0.116,139.971,audio_features,6FSCClIrk0Q1DhXnjUZWef,spotify:track:6FSCClIrk0Q1DhXnjUZWef,https://api.spotify.com/v1/tracks/6FSCClIrk0Q1DhXnjUZWef,https://api.spotify.com/v1/audio-analysis/6FSCClIrk0Q1DhXnjUZWef,271458,4
花冷え。,NEET GAME,2tDEHnOlkbLSH8TRPFpwDJ,NEET GAME,171lZBEaiKMrV9V8c6QvPE,43,2022-08-07,169500,False,https://open.spotify.com/track/171lZBEaiKMrV9V8c6QvPE,False,https://p.scdn.co/mp3-preview/0b4f3e5de1cad1d1a377c58d4471e419e418e435?cid=78e434819ce74de2a9da9bd344483f65,1,0.492,0.974,1,-3.913,1,0.105,2.46e-05,2.84e-05,0.0646,0.192,100.946,audio_features,171lZBEaiKMrV9V8c6QvPE,spotify:track:171lZBEaiKMrV9V8c6QvPE,https://api.spotify.com/v1/tracks/171lZBEaiKMrV9V8c6QvPE,https://api.spotify.com/v1/audio-analysis/171lZBEaiKMrV9V8c6QvPE,169500,4
flipturn,Shadowglow,1gu4P2JcclHD1BvDXx2pqq,Goddamn,2MSWXiCN0FysP3CPXZ8TK2,38,2022-08-19,192693,True,https://open.spotify.com/track/2MSWXiCN0FysP3CPXZ8TK2,False,https://p.scdn.co/mp3-preview/a5cd4d45eed62e7bd1b7428e219de5c65a766fb4?cid=78e434819ce74de2a9da9bd344483f65,8,0.39,0.843,4,-4.636,1,0.048,0.0064,0.000966,0.322,0.423,166.758,audio_features,2MSWXiCN0FysP3CPXZ8TK2,spotify:track:2MSWXiCN0FysP3CPXZ8TK2,https://api.spotify.com/v1/tracks/2MSWXiCN0FysP3CPXZ8TK2,https://api.spotify.com/v1/audio-analysis/2MSWXiCN0FysP3CPXZ8TK2,192693,4
Grateful Dead,"Madison Square Garden, New York, NY 3/9/81 (Live)",50ER5uOSuN39s05PcrRgcm,"C.C. Rider - Live at Madison Square Garden, New York, NY 3/9/81",22XhARG8lBnOS50TrfW2wa,37,2022-09-23,479685,False,https://open.spotify.com/track/22XhARG8lBnOS50TrfW2wa,False,https://p.scdn.co/mp3-preview/f25723e8cd6fd326afcc5ec6830190055ecea0b8?cid=78e434819ce74de2a9da9bd344483f65,3,0.531,0.579,9,-13.302,1,0.0593,0.225,0.0146,0.396,0.788,135.499,audio_features,22XhARG8lBnOS50TrfW2wa,spotify:track:22XhARG8lBnOS50TrfW2wa,https://api.spotify.com/v1/tracks/22XhARG8lBnOS50TrfW2wa,https://api.spotify.com/v1/audio-analysis/22XhARG8lBnOS50TrfW2wa,479685,3
coldrain,Nonnegative,2XA78l6T2geC3hfxcnOs6V,Bloody Power Fame,2PobBEqtKsX6aAqQ9c9FLg,50,2022-07-06,238498,False,https://open.spotify.com/track/2PobBEqtKsX6aAqQ9c9FLg,False,https://p.scdn.co/mp3-preview/817497843f6f02129f1f3671923254fa602df934?cid=78e434819ce74de2a9da9bd344483f65,5,0.436,0.963,8,-4.608,1,0.173,3.51e-05,0.0339,0.297,0.402,154.894,audio_features,2PobBEqtKsX6aAqQ9c9FLg,spotify:track:2PobBEqtKsX6aAqQ9c9FLg,https://api.spotify.com/v1/tracks/2PobBEqtKsX6aAqQ9c9FLg,https://api.spotify.com/v1/audio-analysis/2PobBEqtKsX6aAqQ9c9FLg,238498,4
ONE OK ROCK,Luxury Disease (Japanese Version),1GDFRCws0YeYcDQYL6UWCD,Neon,3Zik0kcruJ6vZukE5YvVbF,47,2022-09-09,184543,True,https://open.spotify.com/track/3Zik0kcruJ6vZukE5YvVbF,False,https://p.scdn.co/mp3-preview/20b4b167a2a43974efb78ec955712ac8434c46e7?cid=78e434819ce74de2a9da9bd344483f65,2,0.597,0.897,4,-3.924,1,0.0693,0.000467,0.0,0.36,0.576,137.016,audio_features,3Zik0kcruJ6vZukE5YvVbF,spotify:track:3Zik0kcruJ6vZukE5YvVbF,https://api.spotify.com/v1/tracks/3Zik0kcruJ6vZukE5YvVbF,https://api.spotify.com/v1/audio-analysis/3Zik0kcruJ6vZukE5YvVbF,184544,4
back number,アイラブユー,6gnt7LdFIjqUsIszpOVIrX,アイラブユー,4gbHag1jhjLTDcrbfpFnYQ,65,2022-10-24,235682,False,https://open.spotify.com/track/4gbHag1jhjLTDcrbfpFnYQ,False,https://p.scdn.co/mp3-preview/e393b9bfdec3c1407fe71e14fea3f7e2179d1831?cid=78e434819ce74de2a9da9bd344483f65,1,0.468,0.624,1,-3.629,1,0.0281,0.296,0.0,0.142,0.462,77.988,audio_features,4gbHag1jhjLTDcrbfpFnYQ,spotify:track:4gbHag1jhjLTDcrbfpFnYQ,https://api.spotify.com/v1/tracks/4gbHag1jhjLTDcrbfpFnYQ,https://api.spotify.com/v1/audio-analysis/4gbHag1jhjLTDcrbfpFnYQ,235683,4
The Birthday,LOVE ROCKETS,0wN4mrkQyl961vNqhchf7N,LOVE ROCKETS,6stn0schvLBMoRHsDeYiIi,58,2022-12-03,261385,False,https://open.spotify.com/track/6stn0schvLBMoRHsDeYiIi,False,https://p.scdn.co/mp3-preview/e8016c210bc6c48a3f1741b4697cdcf3986ea667?cid=78e434819ce74de2a9da9bd344483f65,1,0.405,0.936,11,-3.059,1,0.166,0.0081,0.207,0.0605,0.142,178.88,audio_features,6stn0schvLBMoRHsDeYiIi,spotify:track:6stn0schvLBMoRHsDeYiIi,https://api.spotify.com/v1/tracks/6stn0schvLBMoRHsDeYiIi,https://api.spotify.com/v1/audio-analysis/6stn0schvLBMoRHsDeYiIi,261387,4
ONE OK ROCK,Luxury Disease (Japanese Version),1GDFRCws0YeYcDQYL6UWCD,Gravity (feat. Satoshi Fujihara) [OFFICIAL HIGE DANDISM],73EiAv1UPdVSueGrVHeDT7,48,2022-09-09,191959,False,https://open.spotify.com/track/73EiAv1UPdVSueGrVHeDT7,False,https://p.scdn.co/mp3-preview/63485ba01d01f3962bf5227b67cf62464c66a5ab?cid=78e434819ce74de2a9da9bd344483f65,15,0.488,0.713,11,-5.085,0,0.0716,0.0464,0.0,0.145,0.424,97.592,audio_features,73EiAv1UPdVSueGrVHeDT7,spotify:track:73EiAv1UPdVSueGrVHeDT7,https://api.spotify.com/v1/tracks/73EiAv1UPdVSueGrVHeDT7,https://api.spotify.com/v1/audio-analysis/73EiAv1UPdVSueGrVHeDT7,191959,4
Grateful Dead,"Madison Square Garden, New York, NY 3/9/81 (Live)",50ER5uOSuN39s05PcrRgcm,"Beat It on Down the Line - Live at Madison Square Garden, New York, NY 3/9/81",5iWCif18DxAmPO54wmwFLS,36,2022-09-23,237801,False,https://open.spotify.com/track/5iWCif18DxAmPO54wmwFLS,False,https://p.scdn.co/mp3-preview/16ee352ec270f7340634dfb6a249c92f4908abd9?cid=78e434819ce74de2a9da9bd344483f65,7,0.482,0.711,0,-12.739,1,0.482,0.214,7.94e-05,0.189,0.697,180.16,audio_features,5iWCif18DxAmPO54wmwFLS,spotify:track:5iWCif18DxAmPO54wmwFLS,https://api.spotify.com/v1/tracks/5iWCif18DxAmPO54wmwFLS,https://api.spotify.com/v1/audio-analysis/5iWCif18DxAmPO54wmwFLS,237801,4
10-FEET,コリンズ,2WaRUGRx1I5uRs0hrMEFYk,第ゼロ感,6zjk7Qbwb9DZ4ykUUoqknh,67,2022-12-14,286000,False,https://open.spotify.com/track/6zjk7Qbwb9DZ4ykUUoqknh,False,https://p.scdn.co/mp3-preview/d5bf6af647c6a0aa52c1a125b82f2d8ab1c3cdf6?cid=78e434819ce74de2a9da9bd344483f65,2,0.445,0.94,7,-4.16,1,0.175,2.77e-05,1.34e-05,0.32,0.349,150.082,audio_features,6zjk7Qbwb9DZ4ykUUoqknh,spotify:track:6zjk7Qbwb9DZ4ykUUoqknh,https://api.spotify.com/v1/tracks/6zjk7Qbwb9DZ4ykUUoqknh,https://api.spotify.com/v1/audio-analysis/6zjk7Qbwb9DZ4ykUUoqknh,286000,4
The Smithereens,Especially For You,3dL4XWDXC0n9Z1OtebGbbD,Behind The Wall Of Sleep,04PXKaJMdeD8NFz1ttQ7SN,35,2022-07-29,203800,False,https://open.spotify.com/track/04PXKaJMdeD8NFz1ttQ7SN,False,https://p.scdn.co/mp3-preview/a13c196a8a058b371850d82d70be110613b15ba1?cid=78e434819ce74de2a9da9bd344483f65,7,0.417,0.828,11,-12.383,1,0.0515,0.00759,0.00148,0.0993,0.55,137.602,audio_features,04PXKaJMdeD8NFz1ttQ7SN,spotify:track:04PXKaJMdeD8NFz1ttQ7SN,https://api.spotify.com/v1/tracks/04PXKaJMdeD8NFz1ttQ7SN,https://api.spotify.com/v1/audio-analysis/04PXKaJMdeD8NFz1ttQ7SN,203800,4
Mrs. GREEN APPLE,Soranji,62yXiiuhWiIwgurRnXC16V,Soranji,6O4twzzHHIM6mmTqPpJNYE,70,2022-10-18,341443,False,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,False,https://p.scdn.co/mp3-preview/51bc67571d4fbb4491da40bd4c5f7a538f018167?cid=78e434819ce74de2a9da9bd344483f65,1,0.476,0.661,5,-5.197,1,0.044,0.0604,0.0,0.144,0.406,156.057,audio_features,6O4twzzHHIM6mmTqPpJNYE,spotify:track:6O4twzzHHIM6mmTqPpJNYE,https://api.spotify.com/v1/tracks/6O4twzzHHIM6mmTqPpJNYE,https://api.spotify.com/v1/audio-analysis/6O4twzzHHIM6mmTqPpJNYE,341443,4
Tedeschi Trucks Band,I Am The Moon: IV. Farewell,6hCN857vBAs2oN8aZQih2x,I Can Feel You Smiling,6xVr5ivengIkx4q4VacaEJ,39,2022-08-26,227893,False,https://open.spotify.com/track/6xVr5ivengIkx4q4VacaEJ,False,https://p.scdn.co/mp3-preview/e6eaa7fb81e9959ef9a9234539fbac04745e9111?cid=78e434819ce74de2a9da9bd344483f65,5,0.606,0.297,0,-9.002,1,0.0337,0.863,0.00525,0.123,0.191,91.209,audio_features,6xVr5ivengIkx4q4VacaEJ,spotify:track:6xVr5ivengIkx4q4VacaEJ,https://api.spotify.com/v1/tracks/6xVr5ivengIkx4q4VacaEJ,https://api.spotify.com/v1/audio-analysis/6xVr5ivengIkx4q4VacaEJ,227893,3
Grateful Dead,"Madison Square Garden, New York, NY 3/9/81 (Live)",50ER5uOSuN39s05PcrRgcm,"El Paso - Live at Madison Square Garden, New York, NY 3/9/81",0LDiKDbphj99UxWdc6bluY,36,2022-09-23,330687,False,https://open.spotify.com/track/0LDiKDbphj99UxWdc6bluY,False,https://p.scdn.co/mp3-preview/b35cc7ca50cbe2ec9d354c7d8a6a37d5fa770360?cid=78e434819ce74de2a9da9bd344483f65,5,0.481,0.475,2,-16.886,1,0.0753,0.281,0.000222,0.48,0.654,129.224,audio_features,0LDiKDbphj99UxWdc6bluY,spotify:track:0LDiKDbphj99UxWdc6bluY,https://api.spotify.com/v1/tracks/0LDiKDbphj99UxWdc6bluY,https://api.spotify.com/v1/audio-analysis/0LDiKDbphj99UxWdc6bluY,330687,3
ONE OK ROCK,Luxury Disease,7bR908SDBENoC7rqC0k4h4,Renegades,5o26lUmCY1740Unf5hkTik,49,2022-09-09,244538,False,https://open.spotify.com/track/5o26lUmCY1740Unf5hkTik,False,https://p.scdn.co/mp3-preview/75e73a6f592d1ec042c93c7df8c72d2a601a49d4?cid=78e434819ce74de2a9da9bd344483f65,10,0.536,0.857,5,-4.254,0,0.0614,0.000849,0.000151,0.152,0.332,153.943,audio_features,5o26lUmCY1740Unf5hkTik,spotify:track:5o26lUmCY1740Unf5hkTik,https://api.spotify.com/v1/tracks/5o26lUmCY1740Unf5hkTik,https://api.spotify.com/v1/audio-analysis/5o26lUmCY1740Unf5hkTik,244538,4
DECO*27,ゾンビ,7hICTO3prno0k5KUxn4hnf,ゾンビ,06yQXWLaO8YVpXHXh55dLj,46,2022-07-29,186720,False,https://open.spotify.com/track/06yQXWLaO8YVpXHXh55dLj,False,https://p.scdn.co/mp3-preview/b4a8d0d9e2c76b5a0a8b55bb5c6ccda3edf35a2f?cid=78e434819ce74de2a9da9bd344483f65,1,0.565,0.865,11,-5.51,0,0.0421,0.0021,3.18e-05,0.157,0.754,157.994,audio_features,06yQXWLaO8YVpXHXh55dLj,spotify:track:06yQXWLaO8YVpXHXh55dLj,https://api.spotify.com/v1/tracks/06yQXWLaO8YVpXHXh55dLj,https://api.spotify.com/v1/audio-analysis/06yQXWLaO8YVpXHXh55dLj,186720,4
Sayuri,酸欠少女,7wULgwMQk3K8FdcYqCKVlO,花の塔,3Hfata4DJDmrXRZEc8sXWC,53,2022-08-10,275960,False,https://open.spotify.com/track/3Hfata4DJDmrXRZEc8sXWC,False,https://p.scdn.co/mp3-preview/2556993b8248ecbdcc08f194db60ef4ae34ea2d9?cid=78e434819ce74de2a9da9bd344483f65,2,0.484,0.95,9,-1.43,1,0.164,0.0242,0.101,0.357,0.532,170.012,audio_features,3Hfata4DJDmrXRZEc8sXWC,spotify:track:3Hfata4DJDmrXRZEc8sXWC,https://api.spotify.com/v1/tracks/3Hfata4DJDmrXRZEc8sXWC,https://api.spotify.com/v1/audio-analysis/3Hfata4DJDmrXRZEc8sXWC,275960,4
flipturn,Shadowglow,1gu4P2JcclHD1BvDXx2pqq,In Consideration,1o4qg9t36BRnuUcLYHedw8,36,2022-08-19,283840,False,https://open.spotify.com/track/1o4qg9t36BRnuUcLYHedw8,False,https://p.scdn.co/mp3-preview/9376e816352a5cd4fb978418551d1e86ee71aa30?cid=78e434819ce74de2a9da9bd344483f65,7,0.383,0.488,11,-8.48,1,0.0277,0.126,0.00946,0.108,0.114,135.271,audio_features,1o4qg9t36BRnuUcLYHedw8,spotify:track:1o4qg9t36BRnuUcLYHedw8,https://api.spotify.com/v1/tracks/1o4qg9t36BRnuUcLYHedw8,https://api.spotify.com/v1/audio-analysis/1o4qg9t36BRnuUcLYHedw8,283840,3
Trampled by Turtles,Alpenglow,2iSaVUXzQK55C1IXDOCSDc,It's so Hard to Hold On,6KXtEJkHhWrS4NbkVd8KYJ,38,2022-10-28,217960,False,https://open.spotify.com/track/6KXtEJkHhWrS4NbkVd8KYJ,False,https://p.scdn.co/mp3-preview/455e204bad59ac5b94287eb37a5028d394dc66bd?cid=78e434819ce74de2a9da9bd344483f65,1,0.576,0.663,2,-7.999,1,0.0267,0.409,0.000339,0.128,0.581,126.367,audio_features,6KXtEJkHhWrS4NbkVd8KYJ,spotify:track:6KXtEJkHhWrS4NbkVd8KYJ,https://api.spotify.com/v1/tracks/6KXtEJkHhWrS4NbkVd8KYJ,https://api.spotify.com/v1/audio-analysis/6KXtEJkHhWrS4NbkVd8KYJ,217960,4
JYOCHO,As the Gods Say (Maniac Ver.),02JA34PUXRpX5EOowhGion,As the Gods Say - Maniac Ver.,1TqPXOmJzhLLwjgB6CVHU6,41,2022-12-28,119480,False,https://open.spotify.com/track/1TqPXOmJzhLLwjgB6CVHU6,False,https://p.scdn.co/mp3-preview/0762fc7bbabe584c8f66b7bb4cd7dec4d3fd9202?cid=78e434819ce74de2a9da9bd344483f65,1,0.644,0.651,4,-5.566,1,0.0282,0.0519,9.98e-05,0.101,0.714,100.017,audio_features,1TqPXOmJzhLLwjgB6CVHU6,spotify:track:1TqPXOmJzhLLwjgB6CVHU6,https://api.spotify.com/v1/tracks/1TqPXOmJzhLLwjgB6CVHU6,https://api.spotify.com/v1/audio-analysis/1TqPXOmJzhLLwjgB6CVHU6,119480,4
The Happy Fits,Under The Shade of Green,7zDlksfOktU7vodm08KPsb,Another Try,7uJ1WeAQ3qTpjkvjBfh7Rs,37,2022-08-26,164320,False,https://open.spotify.com/track/7uJ1WeAQ3qTpjkvjBfh7Rs,False,https://p.scdn.co/mp3-preview/31a73f0f5bb2edcef9e066a98a75b3bc768890c7?cid=78e434819ce74de2a9da9bd344483f65,7,0.623,0.68,9,-5.941,1,0.0271,0.12,0.0,0.18,0.846,108.034,audio_features,7uJ1WeAQ3qTpjkvjBfh7Rs,spotify:track:7uJ1WeAQ3qTpjkvjBfh7Rs,https://api.spotify.com/v1/tracks/7uJ1WeAQ3qTpjkvjBfh7Rs,https://api.spotify.com/v1/audio-analysis/7uJ1WeAQ3qTpjkvjBfh7Rs,164320,4
RADWIMPS,KANATA HALUKA,46Oy9uAwHtsU4nQ4u0py9p,KANATA HALUKA,1ycf4u2wapkaVFHzScFmOv,43,2022-10-28,355706,False,https://open.spotify.com/track/1ycf4u2wapkaVFHzScFmOv,False,https://p.scdn.co/mp3-preview/99808731c815451f2838115ab4fda6f01ad81b08?cid=78e434819ce74de2a9da9bd344483f65,1,0.474,0.535,0,-6.566,1,0.0354,0.626,0.0,0.413,0.324,79.95,audio_features,1ycf4u2wapkaVFHzScFmOv,spotify:track:1ycf4u2wapkaVFHzScFmOv,https://api.spotify.com/v1/tracks/1ycf4u2wapkaVFHzScFmOv,https://api.spotify.com/v1/audio-analysis/1ycf4u2wapkaVFHzScFmOv,355707,4
flipturn,Space Cowboy,7mVUxn3M8ExqlRZOWRiLVq,Space Cowboy,3039eQZmZy2PVsHyyOf78m,36,2022-07-27,246773,False,https://open.spotify.com/track/3039eQZmZy2PVsHyyOf78m,False,https://p.scdn.co/mp3-preview/5346ebc6cad9e8d254cc8b7b00d4ddd61af61e1c?cid=78e434819ce74de2a9da9bd344483f65,1,0.479,0.497,0,-6.725,1,0.0282,0.0557,0.544,0.262,0.14,139.035,audio_features,3039eQZmZy2PVsHyyOf78m,spotify:track:3039eQZmZy2PVsHyyOf78m,https://api.spotify.com/v1/tracks/3039eQZmZy2PVsHyyOf78m,https://api.spotify.com/v1/audio-analysis/3039eQZmZy2PVsHyyOf78m,246773,4
MASS OF THE FERMENTING DREGS,Awakening:Sleeping,3CtgykVNQgaZ42o6f89PQy,Dramatic,3pT5vtG177l2jrxpPy76jB,39,2022-08-17,227000,False,https://open.spotify.com/track/3pT5vtG177l2jrxpPy76jB,False,https://p.scdn.co/mp3-preview/e223a61d37467dd49689ad808c4e30813d080cfb?cid=78e434819ce74de2a9da9bd344483f65,1,0.394,0.686,1,-4.294,1,0.0324,0.00025,0.00568,0.207,0.563,146.934,audio_features,3pT5vtG177l2jrxpPy76jB,spotify:track:3pT5vtG177l2jrxpPy76jB,https://api.spotify.com/v1/tracks/3pT5vtG177l2jrxpPy76jB,https://api.spotify.com/v1/audio-analysis/3pT5vtG177l2jrxpPy76jB,227000,4
KANA-BOON,Honey & Darling,3IuxHkC9II53tjmZCIRwsL,Torch of Liberty,6UdibUNcgvS9ldXXoWedhc,45,2022-03-30,188560,False,https://open.spotify.com/track/6UdibUNcgvS9ldXXoWedhc,False,https://p.scdn.co/mp3-preview/0ea5824ef3971ee165d8cde70b2286ce8bcb2195?cid=78e434819ce74de2a9da9bd344483f65,4,0.454,0.93,5,-2.931,1,0.0658,0.00467,0.0,0.31,0.361,94.964,audio_features,6UdibUNcgvS9ldXXoWedhc,spotify:track:6UdibUNcgvS9ldXXoWedhc,https://api.spotify.com/v1/tracks/6UdibUNcgvS9ldXXoWedhc,https://api.spotify.com/v1/audio-analysis/6UdibUNcgvS9ldXXoWedhc,188560,4
ONE OK ROCK,Luxury Disease (Japanese Version),1GDFRCws0YeYcDQYL6UWCD,So Far Gone,1Gwwh7r2kfoRUja11QsJGk,47,2022-09-09,215465,False,https://open.spotify.com/track/1Gwwh7r2kfoRUja11QsJGk,False,https://p.scdn.co/mp3-preview/2f67d83db764667f1b62fb67771edfde6efe14ee?cid=78e434819ce74de2a9da9bd344483f65,6,0.457,0.705,6,-5.554,0,0.028,0.00318,0.0,0.314,0.402,166.036,audio_features,1Gwwh7r2kfoRUja11QsJGk,spotify:track:1Gwwh7r2kfoRUja11QsJGk,https://api.spotify.com/v1/tracks/1Gwwh7r2kfoRUja11QsJGk,https://api.spotify.com/v1/audio-analysis/1Gwwh7r2kfoRUja11QsJGk,215465,4
Wonderful★opportunity!,にっこり^^調査隊のテーマ,3PkOsGLe03ztzlZ6F6ovG9,にっこり^^調査隊のテーマ (feat. 鏡音リン&鏡音レン),4QpUnxO9WKTwu9NNa5G06p,47,2022-02-09,208000,False,https://open.spotify.com/track/4QpUnxO9WKTwu9NNa5G06p,False,https://p.scdn.co/mp3-preview/80be34fbf0510a6c4a521e2d7dc8b00619bb08af?cid=78e434819ce74de2a9da9bd344483f65,1,0.537,0.818,11,-7.807,0,0.233,0.163,0.0,0.0616,0.845,179.986,audio_features,4QpUnxO9WKTwu9NNa5G06p,spotify:track:4QpUnxO9WKTwu9NNa5G06p,https://api.spotify.com/v1/tracks/4QpUnxO9WKTwu9NNa5G06p,https://api.spotify.com/v1/audio-analysis/4QpUnxO9WKTwu9NNa5G06p,208000,4
